ISIN	NCB	ISSUER	Maturity Date	Coupon Rate	Legal Entity ID			
XS2234567233	DE	Volkswagen Intl Finance N.V.	22/09/2028	0,875	5299004PWNHKYTR23649			
XS2234567662	DE	Volkswagen Intl Finance N.V.	23/09/2032	1,25	5299004PWNHKYTR23649			
XS2236363573	ES	Amadeus IT Group SA, Madrid	24/09/2028	1,875	9598004A3FTY3TEHHN09			
XS2233121792	FI	SATO Oyj	24/02/2028	1,375	7437009ELUGUOA45V564			
XS2240063730	BE	Diageo Capital BV	28/09/2028	0,125	213800YHFC48VOL6JY40			
XS2237434472	DE	Fresenius SE & Co. KGaA	28/09/2026	0,375	XDFJ0CYCOO1FXRFTQS51			
XS2237447961	DE	Fresenius SE & Co. KGaA	28/01/2033	1,125	XDFJ0CYCOO1FXRFTQS51			
XS2237901355	IT	Terna Rete Elettrica Nazio.SpA	25/09/2030	0,375	8156009E94ED54DE7C31			
XS2241825111	BE	Global Switch Finance B.V.	7/10/2030	1,375	635400GVJAKOJNEUMF33			
XS2240505268	DE	adidas AG	5/10/2028	0	549300JSX0Z4CW0V5023			
XS2241090088	ES	Repsol Intl Finance B.V.	5/10/2024	0,125	5493002YCY6HTK0OUR29			
FR0011912575	FR	Suez S.A.	21/05/2029	2	549300JQIZM6CL7POC81			
XS0513509959	BE	TenneT Holding BV	3/06/2030	4,75	724500LTUWK3JQG63903			
DE000A289Q91	DE	Schaeffler AG	12/10/2025	2,75	549300Q7E782X7GC1P43			
DE000A2TSDE2	DE	Deutsche Telekom AG, Bonn	25/03/2031	1,75	549300V9QSIG4WX4GJ96			
DE000A3H2TA0	DE	Schaeffler AG	12/10/2028	3,375	549300Q7E782X7GC1P43			
XS1955187932	DE	Siemens Financieringsmaatschappij N.V.	28/02/2039	1,75	TAFO772JB70PDRN5VS48			
ES0239140017	ES	Inmobiliaria Colonial, Socimi SA	14/10/2028	1,35	95980020140005007414			
XS2239813301	ES	El Corte Ingle S.A.	15/03/2024	3,625	95980020140005374753			
XS2243564478	FI	Immofinanz AG	15/10/2027	2,5	5299000DUMZ99SBBX121			
FR00140005C6	FR	Eutelsat S.A.	13/10/2028	1,5	549300MCOOY1V7P2PG30			
XS2247549731	ES	Cellnex Telecom S.A.	23/10/2030	1,75	5493008T4YG3AQUI7P67			
XS2244936659	IT	Infrastrutture Wireless Italiane S.p.A	21/10/2028	1,625	81560066183FE361C071			
XS2248827771	FI	CA Immobilien Anlagen AG	27/10/2025	1	5299003ICAPV07J0R180			
FR0013396512	FR	Orange S.A.	15/07/2024	1,125	969500MCOONR8990S771			
XS1962554785	FR	Compagnie de Saint-Gobain S.A.	15/03/2024	0,625	NFONVGN05Z0FMN5PEC35			
XS2251626896	ES	Enagás Financiaciones S.A.U.	5/11/2032	0,375	213800H2FQSU5E19V152			
FR0014000C08	FR	Société Nationale SNCF SA	28/02/2051	0,875	969500A4MXJ3ESPHK698			
FR0014000D31	FR	Compagnie Generale des Etablissements Michelin, Clermont-Ferrand	2/11/2028	0	549300SOSI58J6VIW052			
FR0014000D49	FR	Compagnie Generale des Etablissements Michelin, Clermont-Ferrand	2/11/2032	0,25	549300SOSI58J6VIW052			
FR0014000D56	FR	Compagnie Generale des Etablissements Michelin, Clermont-Ferrand	2/11/2040	0,625	549300SOSI58J6VIW052			
XS2250376477	IT	A2A S.p.A.	28/10/2032	0,625	81560076E3944316DB24			
XS2238342484	BE	Inmobiliaria Colonial, Socimi SA	1/10/2025	2,125	3157000YTVO4TN65UM14			
XS2251233651	BE	Akelius Residential Property Finance B.V.	11/01/2029	1,125	724500ABLEHD1CIBAA35			
ES0205032040	ES	Ferrovial Emisiones, S.A.	12/11/2028	0,54	95980020140005209562			
XS2244415175	FI	DAA Finance PLC	5/11/2032	1,601	635400KLDJPEGQCL6H42			
XS2257961818	FI	UPM-Kymmene OYJ	19/11/2028	0,125	213800EC6PW5VU4J9U64			
FR0014000KT3	FR	Klepierre	17/02/2031	0,875	969500PB4U31KEFHZ621			
BE0002280494	BE	Groupe Bruxelles Lambert SA	23/05/2024	1,375	549300KV0ZEHT2KVU152			
BE0002595735	BE	Groupe Bruxelles Lambert SA	19/06/2025	1,875	549300KV0ZEHT2KVU152			
XS2264692737	FI	Metso Outotec	26/05/2028	0,875	549300R0VN9C371W0E07			
FR0014000S75	FR	Teleperformance SE	26/11/2027	0,25	9695004GI61FHFFNRG61			
BE0002755362	BE	Fluvius System Operator CVBA	2/12/2030	0,25	549300WSQWO0M3PK2J78			
ES0305523005	BE	SIX Finance (Luxembourg) S.A.	2/12/2025	0	529900VBB5T4TR8NJ082			
XS2262065159	BE	TenneT Holding BV	30/11/2032	0,125	724500LTUWK3JQG63903			
XS2262065233	BE	TenneT Holding BV	30/11/2040	0,5	724500LTUWK3JQG63903			
XS2263684180	BE	Nestlé Finance Intl Ltd.	3/12/2025	0	0KLLMNHINTFDRMU6DI05			
XS2263684776	BE	Nestlé Finance Intl Ltd.	3/03/2033	0	0KLLMNHINTFDRMU6DI05			
XS2263684933	BE	Nestlé Finance Intl Ltd.	3/12/2040	0,375	0KLLMNHINTFDRMU6DI05			
XS2264194205	BE	Inmobiliaria Colonial, Socimi SA	27/11/2023	0,625	3157000YTVO4TN65UM14			
XS2264980363	BE	CNH Industrial Finance Euro.SA	1/04/2024	0	5493007GVB1I2FDSS786			
XS2270147924	BE	BP Capital Markets BV	4/12/2040	0,933	7245003VD7E4T30HJD24			
XS2242728041	DE	EnBW International Finance BV	19/10/2030	0,25	724500CNCIO1ZTJ0X675			
XS2265360359	FI	Stora Enso Oyj	2/12/2030	0,625	7437000ZP669LKUTZ738			
FR0014000UC8	FR	Unibail-Rodamco SE	4/05/2027	0,625	969500SHQITWXSIS7N89			
FR0014000UD6	FR	Unibail-Rodamco SE	4/12/2031	1,375	969500SHQITWXSIS7N89			
XS2193666042	DE	Deutsche Bahn Finance Gmbh	23/06/2029	0,375	52990002BAIDUAIIYU29			
XS2265990452	IT	Hera S.p.A.	3/12/2030	0,25	8156009414FD99443B48			
XS1268496640	BE	Eurofins Scientific SE	30/01/2023	3,375	#N/A			
XS2167595672	BE	Eurofins Scientific SE	17/07/2026	3,75	529900JEHFM47DYY3S57			
XS2273810510	BE	Aroundtown SA	16/07/2026	0	529900H4DWG3KWMBMQ39			
XS2268340010	IT	Snam S.p.A.	7/12/2028	0	8156002278562044AF79			
XS2270150399	DE	Volkswagen Intl Finance N.V.	10/06/2024	0,05	5299004PWNHKYTR23649			
XS2270397016	IT	Poste Italiane S.p.A.	10/12/2028	0,5	815600354DEDBD0BA991			
XS2275029085	IT	Iren S.p.A.	17/01/2031	0,25	8156001EBD33FD474E60			
XS2280835260	BE	Digital Intrepid Holding BV	15/07/2031	0,625	5493003H2CB2KXPP7461			
XS2282101539	BE	Grand City Properties S.A.	11/01/2028	0,125	5299002QLUYKK2WBMB18			
XS2284258345	BE	Heimstaden Bostad Treasury B.V.	12/01/2023	0,055	#N/A			
XS2280845145	DE	BMW Finance N.V.	11/01/2033	0,2	5299006ZHG3IXU0PNJ56			
XS2280845491	DE	BMW Finance N.V.	11/01/2026	0	5299006ZHG3IXU0PNJ56			
XS2281342878	DE	Bayer AG	12/01/2025	0,05	549300J4U55H3WP1XT59			
XS2281343256	DE	Bayer AG	12/01/2029	0,375	549300J4U55H3WP1XT59			
XS2281343413	DE	Bayer AG	12/07/2031	0,625	549300J4U55H3WP1XT59			
XS2281343686	DE	Bayer AG	12/01/2036	1	549300J4U55H3WP1XT59			
FR0014001EW8	FR	Alstom S.A.	11/01/2029	0	96950032TUYMW11FB530			
FR0014001I50	FR	Veolia Environnement S.A.	14/01/2027	0	969500LENY69X51OOT31			
XS2286044370	BE	ABB Finance B.V.	19/01/2030	0	5493004JXXFB454B6L79			
XS2286441964	BE	Holcim Finance (Luxembg) S.A.	19/07/2027	0,125	529900XU3Z9D2HLBR716			
XS2286442186	BE	Holcim Finance (Luxembg) S.A.	19/01/2033	0,625	529900XU3Z9D2HLBR716			
XS2288097483	BE	Wizz Air Finance Company B.V.	19/01/2024	1,35	724500H9M16IQI3B4W90			
XS2193666125	DE	Deutsche Bahn Finance Gmbh	23/06/2039	0,875	52990002BAIDUAIIYU29			
XS2289797248	ES	Nortegas Energia Distribution	22/01/2031	0,905	959800K24LB8NMVR7K61			
FR0013456449	FR	Pernod-Ricard S.A.	24/10/2031	0,875	52990097YFPX9J0H5D87			
XS2270395408	IT	Poste Italiane S.p.A.	10/12/2024	0	815600354DEDBD0BA991			
BE0002767482	BE	Groupe Bruxelles Lambert SA	28/01/2031	0,125	549300KV0ZEHT2KVU152			
XS2290544068	BE	CPI Property Group SA	27/01/2031	1,5	222100CO2ZOTEPGJO223			
DE000A287179	DE	Vonovia Finance B.V.	28/01/2041	1	5299009XLZLD9TALOZ03			
XS2166619663	FR	Firmenich Productions Participations S.A.S	30/10/2026	1,375	635400DX7HXMEAP36T24			
XS2292547317	IT	2i Rete Gas S.p.A.	29/01/2031	0,579	549300RV0WBR05UTDI91			
XS2293906199	FI	SBB Treasury Oyj	1/02/2023	0,106	5493003HHOCW6FIMH724			
XS2292486771	IT	ACEA S.p.A.	28/09/2025	0	549300Q3448N041CTH56			
XS2292487076	IT	ACEA S.p.A.	28/07/2030	0,25	549300Q3448N041CTH56			
XS1084874533	DE	Robert Bosch GmbH	11/07/2039	2,95	529900F0LT5OP4SV6122			
XS2297537461	ES	Amadeus IT Group SA, Madrid	9/02/2023	0,115	9598004A3FTY3TEHHN09			
XS2281473111	FI	Hemso Treasury Oyj	19/01/2028	0	743700D3NKZC0VKKPY05			
XS2199716304	IT	Leonardo S.p.A.	8/01/2026	2,375	529900X4EEX1U9LN3U39			
XS2297190097	BE	Tyco Electronics Group S.A.	16/02/2029	0	C33G1C5SYE2YM95EE712			
XS2300292617	ES	Cellnex Finance Company S.A.U., Madrid  	15/11/2026	0,75	549300OUROMFTRFA7T23			
XS2300292963	ES	Cellnex Finance Company S.A.U., Madrid  	15/01/2029	1,25	549300OUROMFTRFA7T23			
XS2300293003	ES	Cellnex Finance Company S.A.U., Madrid  	15/02/2033	2	549300OUROMFTRFA7T23			
XS2300208928	IT	Snam S.p.A.	15/08/2025	0	8156002278562044AF79			
XS2301127119	BE	Akelius Residential Property Finance B.V.	22/02/2030	0,75	724500ABLEHD1CIBAA35			
XS2303070911	BE	H&M Finance B.V. 	25/08/2029	0,25	25490079TX62U2IW2D78			
DE000A3H2457	DE	Deutsche Börse AG	22/02/2026	0	529900G3SW56SHYNPR95			
DE000A3H2465	DE	Deutsche Börse AG	22/02/2031	0,125	529900G3SW56SHYNPR95			
XS2299001888	IT	Italgas S.P.A.	16/02/2028	0	815600F25FF44EF1FA76			
XS2299002423	IT	Italgas S.P.A.	16/02/2033	0,5	815600F25FF44EF1FA76			
BE0002256254	BE	Enodia SCRL	22/07/2026	1	549300Y2TNSX5TN57R56			
FR0013245586	BE	Stellantis N.V, Amsterdam	23/03/2024	2	549300LKT9PW7ZIBDF31			
XS2306601746	BE	EasyJet FinCo BV	3/03/2028	1,875	2138005GUMKABRAKJU30			
XS2307573993	BE	Paccar Financial Europe B.V.	1/03/2026	0	Q47A62EK6GMSID3Y8C39			
XS2308616841	BE	DSV Panalpina Finance B.V.	3/03/2031	0,5	529900RTQQ0IIS4B3E03			
XS2307764238	FI	Glencore Capital Finance DAC	1/03/2029	0,75	213800HCUCI1HC7X6Q34			
XS2307764311	FI	Glencore Capital Finance DAC	1/03/2033	1,25	213800HCUCI1HC7X6Q34			
FR0013447166	FR	Stellantis N.V, Amsterdam	18/09/2029	1,125	549300LKT9PW7ZIBDF31			
FR0013512944	FR	Stellantis N.V, Amsterdam	15/05/2026	2,75	549300LKT9PW7ZIBDF31			
XS2166619820	FR	Firmenich Productions Participations S.A.S	30/04/2030	1,75	635400DX7HXMEAP36T24			
XS2306082293	BE	WPC Eurobond B.V.	1/06/2030	0,95	5493005XDMOLBARL5M14			
XS2310411090	BE	Citycon Treasury B.V.	12/03/2028	1,625	549300WAE0CGQ0IE1H63			
DE000A3H3JM4	DE	Daimler AG	11/03/2033	0,75	529900R27DL06UVNT076			
XS2310747915	FI	Eaton Capital Unlimited Co.	8/03/2026	0,128	549300OLS85LSODKAF64			
XS2310748483	FI	Eaton Capital Unlimited Co.	8/03/2030	0,577	549300OLS85LSODKAF64			
FR0014002C30	FR	Suez S.A.	9/06/2026	0	549300JQIZM6CL7POC81			
XS2066706735	IT	ENEL Finance Intl N.V.	17/10/2034	1,125	0YQH6LCEF474UTUV4B96			
XS2066706818	IT	ENEL Finance Intl N.V.	17/06/2024	0	0YQH6LCEF474UTUV4B96			
XS2066706909	IT	ENEL Finance Intl N.V.	17/06/2027	0,375	0YQH6LCEF474UTUV4B96			
XS2310797696	BE	Simon International Finance	19/03/2033	1,125	549300KMCOJGU910PF77			
XS2317288301	BE	Koninklijke Ahold Delhaize N.V.	18/03/2030	0,375	724500C9GNBV20UYRX36			
XS2320459063	BE	Imperial Brands Finance Netherlands B.V.	18/03/2033	1,75	724500GIEFJOBWGD0272			
XS2289841087	DE	Volkswagen Intl Finance N.V.	21/01/2041	1,5	5299004PWNHKYTR23649			
XS2306988564	DE	EnBW International Finance BV	1/03/2033	0,5	724500CNCIO1ZTJ0X675			
FR0014002G36	FR	Safran SA	17/03/2031	0,75	969500UIC89GT3UL7L24			
FR0014002G44	FR	Safran SA	16/03/2026	0,125	969500UIC89GT3UL7L24			
DE000A3KNP88	BE	TRATON Finance Luxemburg SA	24/03/2025	0,125	529900BRKIE6LKIEXD84			
DE000A3KNP96	BE	TRATON Finance Luxemburg SA	24/03/2029	0,75	529900BRKIE6LKIEXD84			
DE000A3KNQA0	BE	TRATON Finance Luxemburg SA	24/03/2033	1,25	529900BRKIE6LKIEXD84			
DE000A3E5FR9	DE	Vonovia SE	24/03/2031	0,625	5299005A2ZEP6AP7KM81			
AT0000A2QL75	FI	Vienna Insurance Group AG	26/03/2036	1	549300JCRU23I1THU176			
XS2320453884	FI	UPM-Kymmene OYJ	22/03/2031	0,5	213800EC6PW5VU4J9U64			
XS2322438990	BE	Czech Gas Networks Investments S.a.r.l.	31/03/2031	0,875	549300K11JPENR1PEH43			
XS2324836878	BE	Wolters Kluwer N.V.	30/03/2028	0,25	724500TEM53I0U077B74			
XS2325733413	BE	Stellantis N.V, Amsterdam	30/03/2027	0,625	549300LKT9PW7ZIBDF31			
DE000A3H3J14	DE	Vantage Towers AG	31/03/2025	0	213800BBQO965UPQ7J59			
DE000A3H3J22	DE	Vantage Towers AG	31/03/2027	0,375	213800BBQO965UPQ7J59			
DE000A3H3J30	DE	Vantage Towers AG	31/03/2030	0,75	213800BBQO965UPQ7J59			
DE000A3H3JU7	DE	LEG Immobilien AG	30/03/2033	0,875	391200SO40AKONBO0Z96			
XS2325562424	FI	Fresenius Finance Ireland PLC	1/10/2025	0	549300GFSOR556BX2290			
XS2325562697	FI	Fresenius Finance Ireland PLC	1/10/2031	0,875	549300GFSOR556BX2290			
XS2325565104	FI	Fresenius Finance Ireland PLC	1/10/2028	0,5	549300GFSOR556BX2290			
XS2327298217	BE	LSEG Netherlands BV	6/04/2025	0	213800JCR9B7CYW7U265			
XS2327299298	BE	LSEG Netherlands BV	6/04/2028	0,25	213800JCR9B7CYW7U265			
XS2327299884	BE	LSEG Netherlands BV	6/04/2033	0,75	213800JCR9B7CYW7U265			
XS2328418186	BE	Holcim Finance (Luxembg) S.A.	6/04/2030	0,625	529900XU3Z9D2HLBR716			
DE000A3H25P4	DE	Deutsche Wohnen AG	7/04/2031	0,5	529900QE24Q67I3FWZ10			
DE000A3H25Q2	DE	Deutsche Wohnen AG	7/04/2041	1,3	529900QE24Q67I3FWZ10			
FR0013426731	FR	Regie Autonome des Transports Parisiens (RATP)	20/06/2029	0,35	969500K59E47ULNCAQ69			
XS2324772453	IT	Ferrovie dello Stato Ital.SpA	25/03/2028	0,375	549300J4SXC5ALCJM731			
XS2261215011	BE	Holcim Finance (Luxembg) S.A.	23/04/2031	0,5	529900XU3Z9D2HLBR716			
XS2332186001	BE	REN Finance B.V.	16/04/2029	0,5	54930019D5P01WQQZF17			
XS2306986782	DE	EnBW International Finance BV	1/03/2028	0,125	724500CNCIO1ZTJ0X675			
FR0013447232	FR	Covivio S.A.	17/09/2031	1,125	969500P8M3W2XX376054			
XS2331315635	BE	ENEXIS Holding NV	14/04/2033	0,375	7245009Q5867Q0YC9Q13			
XS2332234413	BE	SGS Nederland Holding BV	21/04/2027	0,125	213800U69SS972KARU16			
XS2332687040	IT	Infrastrutture Wireless Italiane S.p.A	19/04/2031	1,75	81560066183FE361C071			
